"Tabela 7113 - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade, por sexo e grupo de idade"
"Variável - Taxa de analfabetismo das pessoas de 15 anos ou mais de idade"
"Unidade da Federação";"Grupo de idade";"Ano x Sexo"
"Unidade da Federação";"Grupo de idade";"2016";;;;"2017";;;;"2018";;;;"2019";;;;"2022";;;;"2023";;;;"2024"
"Unidade da Federação";"Grupo de idade";"Homens";;"Mulheres";;"Homens";;"Mulheres";;"Homens";;"Mulheres";;"Homens";;"Mulheres";;"Homens";;"Mulheres";;"Homens";;"Mulheres";;"Homens";;"Mulheres"
"Paraná";"25 anos ou mais";"4,6";"%";"5,5";"%";"4,1";"%";"6,2";"%";"4,6";"%";"6,4";"%";"4,1";"%";"5,8";"%";"3,8";"%";"5,7";"%";"3,5";"%";"4,7";"%";"3,3";"%";"5,0";"%"
"Paraná";"40 anos ou mais";"6,7";"%";"8,4";"%";"5,9";"%";"9,4";"%";"7,0";"%";"9,5";"%";"6,0";"%";"8,4";"%";"5,6";"%";"8,5";"%";"5,0";"%";"7,0";"%";"4,8";"%";"7,2";"%"
"Paraná";"60 anos ou mais";"13,1";"%";"17,4";"%";"11,2";"%";"19,1";"%";"12,9";"%";"18,9";"%";"11,2";"%";"16,6";"%";"10,9";"%";"16,4";"%";"9,6";"%";"13,6";"%";"9,2";"%";"13,5";"%"
"Santa Catarina";"15 anos ou mais";"2,4";"%";"2,9";"%";"2,1";"%";"2,7";"%";"2,1";"%";"2,4";"%";"1,9";"%";"2,3";"%";"1,9";"%";"2,4";"%";"1,7";"%";"2,2";"%";"1,9";"%";"2,0";"%"
"Santa Catarina";"18 anos ou mais";"2,5";"%";"3,0";"%";"2,2";"%";"2,8";"%";"2,2";"%";"2,6";"%";"2,0";"%";"2,4";"%";"2,0";"%";"2,5";"%";"1,8";"%";"2,3";"%";"1,9";"%";"2,1";"%"
"Santa Catarina";"25 anos ou mais";"2,9";"%";"3,5";"%";"2,6";"%";"3,2";"%";"2,5";"%";"2,9";"%";"2,3";"%";"2,7";"%";"2,2";"%";"2,8";"%";"2,0";"%";"2,6";"%";"2,2";"%";"2,4";"%"
"Santa Catarina";"40 anos ou mais";"4,0";"%";"5,2";"%";"3,7";"%";"5,0";"%";"3,7";"%";"4,5";"%";"3,6";"%";"4,1";"%";"3,2";"%";"4,1";"%";"3,1";"%";"3,9";"%";"3,3";"%";"3,6";"%"
"Santa Catarina";"60 anos ou mais";"8,5";"%";"10,1";"%";"6,9";"%";"9,2";"%";"7,1";"%";"9,3";"%";"6,7";"%";"8,1";"%";"5,4";"%";"7,7";"%";"5,6";"%";"7,1";"%";"5,6";"%";"7,0";"%"
"Rio Grande do Sul";"15 anos ou mais";"3,1";"%";"2,9";"%";"2,7";"%";"2,9";"%";"2,7";"%";"2,9";"%";"2,4";"%";"2,4";"%";"2,4";"%";"2,6";"%";"2,6";"%";"2,9";"%";"2,3";"%";"2,5";"%"
"Rio Grande do Sul";"18 anos ou mais";"3,3";"%";"3,1";"%";"2,8";"%";"3,1";"%";"2,8";"%";"3,0";"%";"2,5";"%";"2,5";"%";"2,4";"%";"2,7";"%";"2,7";"%";"3,0";"%";"2,3";"%";"2,6";"%"
"Rio Grande do Sul";"25 anos ou mais";"3,7";"%";"3,5";"%";"3,1";"%";"3,5";"%";"3,1";"%";"3,4";"%";"2,8";"%";"2,9";"%";"2,7";"%";"3,0";"%";"2,9";"%";"3,4";"%";"2,6";"%";"2,8";"%"
"Rio Grande do Sul";"40 anos ou mais";"4,9";"%";"5,1";"%";"4,4";"%";"5,0";"%";"4,4";"%";"4,7";"%";"4,0";"%";"4,1";"%";"3,8";"%";"4,2";"%";"4,1";"%";"4,6";"%";"3,4";"%";"3,8";"%"
"Rio Grande do Sul";"60 anos ou mais";"9,2";"%";"9,6";"%";"7,6";"%";"9,3";"%";"7,4";"%";"8,5";"%";"6,7";"%";"7,2";"%";"6,5";"%";"7,0";"%";"6,9";"%";"7,8";"%";"5,1";"%";"6,3";"%"
"Mato Grosso do Sul";"15 anos ou mais";"5,6";"%";"5,8";"%";"4,6";"%";"4,5";"%";"4,1";"%";"4,9";"%";"4,5";"%";"4,6";"%";"4,1";"%";"3,9";"%";"3,7";"%";"4,1";"%";"3,8";"%";"3,7";"%"
"Mato Grosso do Sul";"18 anos ou mais";"5,9";"%";"6,1";"%";"4,9";"%";"4,8";"%";"4,3";"%";"5,2";"%";"4,8";"%";"4,8";"%";"4,3";"%";"4,1";"%";"3,9";"%";"4,3";"%";"4,1";"%";"3,9";"%"
"Mato Grosso do Sul";"25 anos ou mais";"7,0";"%";"7,1";"%";"5,7";"%";"5,6";"%";"5,1";"%";"6,2";"%";"5,6";"%";"5,7";"%";"4,8";"%";"4,8";"%";"4,5";"%";"4,9";"%";"4,6";"%";"4,4";"%"
"Mato Grosso do Sul";"40 anos ou mais";"11,1";"%";"11,1";"%";"9,2";"%";"9,1";"%";"7,8";"%";"9,8";"%";"8,2";"%";"8,8";"%";"7,2";"%";"7,4";"%";"6,5";"%";"7,9";"%";"7,0";"%";"7,0";"%"
"Mato Grosso do Sul";"60 anos ou mais";"18,4";"%";"21,3";"%";"16,4";"%";"16,6";"%";"14,2";"%";"18,5";"%";"13,8";"%";"17,1";"%";"13,4";"%";"14,0";"%";"12,0";"%";"15,2";"%";"12,4";"%";"13,3";"%"
"Mato Grosso";"15 anos ou mais";"5,4";"%";"6,3";"%";"5,9";"%";"6,1";"%";"6,4";"%";"6,4";"%";"5,5";"%";"5,8";"%";"4,7";"%";"5,2";"%";"4,7";"%";"4,4";"%";"3,8";"%";"3,7";"%"
"Mato Grosso";"18 anos ou mais";"5,8";"%";"6,7";"%";"6,3";"%";"6,5";"%";"6,9";"%";"6,8";"%";"5,7";"%";"6,1";"%";"4,9";"%";"5,5";"%";"5,0";"%";"4,7";"%";"4,0";"%";"3,8";"%"
"Mato Grosso";"25 anos ou mais";"6,7";"%";"8,0";"%";"7,4";"%";"7,7";"%";"8,0";"%";"7,9";"%";"6,7";"%";"7,2";"%";"5,6";"%";"6,5";"%";"5,8";"%";"5,5";"%";"4,6";"%";"4,5";"%"
"Mato Grosso";"40 anos ou mais";"10,7";"%";"13,4";"%";"11,8";"%";"12,6";"%";"12,2";"%";"12,7";"%";"10,4";"%";"11,6";"%";"8,7";"%";"10,2";"%";"9,2";"%";"8,5";"%";"7,5";"%";"7,2";"%"
"Mato Grosso";"60 anos ou mais";"20,7";"%";"28,8";"%";"21,5";"%";"26,3";"%";"22,9";"%";"25,7";"%";"20,3";"%";"26,2";"%";"16,7";"%";"20,2";"%";"18,4";"%";"17,8";"%";"16,2";"%";"15,2";"%"
"Goiás";"15 anos ou mais";"6,2";"%";"5,6";"%";"5,3";"%";"5,5";"%";"5,4";"%";"4,9";"%";"4,8";"%";"4,4";"%";"4,7";"%";"4,3";"%";"4,2";"%";"3,8";"%";"3,5";"%";"3,7";"%"
"Goiás";"18 anos ou mais";"6,6";"%";"5,9";"%";"5,6";"%";"5,8";"%";"5,7";"%";"5,2";"%";"5,1";"%";"4,7";"%";"5,0";"%";"4,6";"%";"4,5";"%";"4,0";"%";"3,7";"%";"3,9";"%"
"Goiás";"25 anos ou mais";"7,8";"%";"7,0";"%";"6,6";"%";"6,8";"%";"6,8";"%";"6,1";"%";"5,9";"%";"5,5";"%";"5,9";"%";"5,3";"%";"5,2";"%";"4,6";"%";"4,4";"%";"4,5";"%"
"Goiás";"40 anos ou mais";"12,2";"%";"11,5";"%";"10,0";"%";"10,5";"%";"10,2";"%";"9,7";"%";"8,5";"%";"8,4";"%";"9,3";"%";"8,0";"%";"7,8";"%";"7,2";"%";"6,9";"%";"7,0";"%"
"Goiás";"60 anos ou mais";"25,4";"%";"23,6";"%";"21,1";"%";"21,0";"%";"18,3";"%";"19,6";"%";"16,3";"%";"18,1";"%";"15,7";"%";"17,3";"%";"14,4";"%";"14,0";"%";"12,3";"%";"15,4";"%"
"Distrito Federal";"15 anos ou mais";"2,4";"%";"2,4";"%";"2,4";"%";"2,3";"%";"3,0";"%";"2,7";"%";"2,3";"%";"2,7";"%";"1,7";"%";"2,0";"%";"1,5";"%";"1,8";"%";"1,5";"%";"2,0";"%"
"Distrito Federal";"18 anos ou mais";"2,5";"%";"2,5";"%";"2,5";"%";"2,4";"%";"3,2";"%";"2,8";"%";"2,4";"%";"2,8";"%";"1,8";"%";"2,2";"%";"1,6";"%";"1,9";"%";"1,5";"%";"2,1";"%"
"Distrito Federal";"25 anos ou mais";"2,9";"%";"3,0";"%";"3,0";"%";"2,8";"%";"3,8";"%";"3,4";"%";"2,8";"%";"3,3";"%";"2,2";"%";"2,5";"%";"1,9";"%";"2,2";"%";"1,8";"%";"2,4";"%"
"Distrito Federal";"40 anos ou mais";"4,7";"%";"4,7";"%";"4,9";"%";"4,6";"%";"5,9";"%";"5,4";"%";"4,2";"%";"5,1";"%";"3,2";"%";"3,7";"%";"2,8";"%";"3,4";"%";"2,7";"%";"3,7";"%"
"Distrito Federal";"60 anos ou mais";"10,3";"%";"10,6";"%";"11,3";"%";"10,9";"%";"11,5";"%";"12,0";"%";"6,4";"%";"10,9";"%";"5,7";"%";"9,0";"%";"5,3";"%";"8,1";"%";"6,0";"%";"7,9";"%"
"Fonte: IBGE - Pesquisa Nacional por Amostra de Domicílios Contínua Anual - 2º trimestre"

"Notas"
"Taxa de analfabetismo é a razão entre o número de pessoas de determinada faixa etária que não sabem ler e escrever um recado ou bilhete simples no idioma que conhecem e o total de pessoas dessa mesma faixa etária.
A partir de 01 de agosto de 2022, as estimativas deste tema passaram a ser divulgadas com base no novo método de ponderação da pesquisa, conforme a Nota Técnica 03/2021. Consequentemente, a série histórica dos indicadores foi atualizada."
""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X";"Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..";"Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...";"Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)";"Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
