"Tabela 7110 - População residente, por cor ou raça e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
População,GR,3,Sudeste,2024,Total,40 a 59 anos,24931.0,Mil pessoas
População,GR,3,Sudeste,2024,Total,60 anos ou mais,16190.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,0 a 3 anos,2301.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,4 a 5 anos,1213.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,6 a 9 anos,2233.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,10 a 14 anos,2515.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,15 a 17 anos,1571.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,18 a 24 anos,3888.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,25 a 29 anos,3218.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,30 a 39 anos,6587.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,40 a 59 anos,12212.0,Mil pessoas
População,GR,3,Sudeste,2024,Branca,60 anos ou mais,9223.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,0 a 3 anos,1977.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,4 a 5 anos,1209.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,6 a 9 anos,2299.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,10 a 14 anos,3054.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,15 a 17 anos,1863.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,18 a 24 anos,4669.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,25 a 29 anos,3682.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,30 a 39 anos,7399.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,40 a 59 anos,12383.0,Mil pessoas
População,GR,3,Sudeste,2024,Preta ou parda,60 anos ou mais,6703.0,Mil pessoas
População,GR,4,Sul,2016,Total,0 a 3 anos,1596.0,Mil pessoas
População,GR,4,Sul,2016,Total,4 a 5 anos,758.0,Mil pessoas
População,GR,4,Sul,2016,Total,6 a 9 anos,1489.0,Mil pessoas
População,GR,4,Sul,2016,Total,10 a 14 anos,2001.0,Mil pessoas
População,GR,4,Sul,2016,Total,15 a 17 anos,1447.0,Mil pessoas
População,GR,4,Sul,2016,Total,18 a 24 anos,3320.0,Mil pessoas
População,GR,4,Sul,2016,Total,25 a 29 anos,2371.0,Mil pessoas
População,GR,4,Sul,2016,Total,30 a 39 anos,4663.0,Mil pessoas
População,GR,4,Sul,2016,Total,40 a 59 anos,7537.0,Mil pessoas
População,GR,4,Sul,2016,Total,60 anos ou mais,4043.0,Mil pessoas
População,GR,4,Sul,2016,Branca,0 a 3 anos,1255.0,Mil pessoas
População,GR,4,Sul,2016,Branca,4 a 5 anos,599.0,Mil pessoas
População,GR,4,Sul,2016,Branca,6 a 9 anos,1131.0,Mil pessoas
População,GR,4,Sul,2016,Branca,10 a 14 anos,1461.0,Mil pessoas
População,GR,4,Sul,2016,Branca,15 a 17 anos,1055.0,Mil pessoas
População,GR,4,Sul,2016,Branca,18 a 24 anos,2476.0,Mil pessoas
População,GR,4,Sul,2016,Branca,25 a 29 anos,1825.0,Mil pessoas
População,GR,4,Sul,2016,Branca,30 a 39 anos,3659.0,Mil pessoas
População,GR,4,Sul,2016,Branca,40 a 59 anos,5917.0,Mil pessoas
População,GR,4,Sul,2016,Branca,60 anos ou mais,3339.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,0 a 3 anos,336.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,4 a 5 anos,158.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,6 a 9 anos,353.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,10 a 14 anos,526.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,15 a 17 anos,385.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,18 a 24 anos,829.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,25 a 29 anos,531.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,30 a 39 anos,979.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,40 a 59 anos,1566.0,Mil pessoas
População,GR,4,Sul,2016,Preta ou parda,60 anos ou mais,673.0,Mil pessoas
População,GR,4,Sul,2017,Total,0 a 3 anos,1641.0,Mil pessoas
População,GR,4,Sul,2017,Total,4 a 5 anos,777.0,Mil pessoas
População,GR,4,Sul,2017,Total,6 a 9 anos,1516.0,Mil pessoas
População,GR,4,Sul,2017,Total,10 a 14 anos,1955.0,Mil pessoas
População,GR,4,Sul,2017,Total,15 a 17 anos,1309.0,Mil pessoas
População,GR,4,Sul,2017,Total,18 a 24 anos,3277.0,Mil pessoas
População,GR,4,Sul,2017,Total,25 a 29 anos,2479.0,Mil pessoas
População,GR,4,Sul,2017,Total,30 a 39 anos,4667.0,Mil pessoas
População,GR,4,Sul,2017,Total,40 a 59 anos,7540.0,Mil pessoas
População,GR,4,Sul,2017,Total,60 anos ou mais,4292.0,Mil pessoas
População,GR,4,Sul,2017,Branca,0 a 3 anos,1276.0,Mil pessoas
População,GR,4,Sul,2017,Branca,4 a 5 anos,582.0,Mil pessoas
População,GR,4,Sul,2017,Branca,6 a 9 anos,1128.0,Mil pessoas
População,GR,4,Sul,2017,Branca,10 a 14 anos,1421.0,Mil pessoas
População,GR,4,Sul,2017,Branca,15 a 17 anos,916.0,Mil pessoas
População,GR,4,Sul,2017,Branca,18 a 24 anos,2392.0,Mil pessoas
População,GR,4,Sul,2017,Branca,25 a 29 anos,1884.0,Mil pessoas
População,GR,4,Sul,2017,Branca,30 a 39 anos,3573.0,Mil pessoas
População,GR,4,Sul,2017,Branca,40 a 59 anos,5831.0,Mil pessoas
População,GR,4,Sul,2017,Branca,60 anos ou mais,3503.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,0 a 3 anos,359.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,4 a 5 anos,190.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,6 a 9 anos,385.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,10 a 14 anos,523.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,15 a 17 anos,382.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,18 a 24 anos,870.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,25 a 29 anos,579.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,30 a 39 anos,1066.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,40 a 59 anos,1652.0,Mil pessoas
População,GR,4,Sul,2017,Preta ou parda,60 anos ou mais,753.0,Mil pessoas
População,GR,4,Sul,2018,Total,0 a 3 anos,1628.0,Mil pessoas
População,GR,4,Sul,2018,Total,4 a 5 anos,792.0,Mil pessoas
População,GR,4,Sul,2018,Total,6 a 9 anos,1520.0,Mil pessoas
População,GR,4,Sul,2018,Total,10 a 14 anos,1964.0,Mil pessoas
População,GR,4,Sul,2018,Total,15 a 17 anos,1214.0,Mil pessoas
População,GR,4,Sul,2018,Total,18 a 24 anos,3276.0,Mil pessoas
População,GR,4,Sul,2018,Total,25 a 29 anos,2466.0,Mil pessoas
População,GR,4,Sul,2018,Total,30 a 39 anos,4667.0,Mil pessoas
População,GR,4,Sul,2018,Total,40 a 59 anos,7726.0,Mil pessoas
População,GR,4,Sul,2018,Total,60 anos ou mais,4426.0,Mil pessoas
População,GR,4,Sul,2018,Branca,0 a 3 anos,1235.0,Mil pessoas
População,GR,4,Sul,2018,Branca,4 a 5 anos,580.0,Mil pessoas
População,GR,4,Sul,2018,Branca,6 a 9 anos,1103.0,Mil pessoas
População,GR,4,Sul,2018,Branca,10 a 14 anos,1399.0,Mil pessoas
População,GR,4,Sul,2018,Branca,15 a 17 anos,860.0,Mil pessoas
População,GR,4,Sul,2018,Branca,18 a 24 anos,2282.0,Mil pessoas
População,GR,4,Sul,2018,Branca,25 a 29 anos,1803.0,Mil pessoas
População,GR,4,Sul,2018,Branca,30 a 39 anos,3488.0,Mil pessoas
População,GR,4,Sul,2018,Branca,40 a 59 anos,5878.0,Mil pessoas
População,GR,4,Sul,2018,Branca,60 anos ou mais,3557.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,0 a 3 anos,387.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,4 a 5 anos,208.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,6 a 9 anos,412.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,10 a 14 anos,553.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,15 a 17 anos,348.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,18 a 24 anos,974.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,25 a 29 anos,647.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,30 a 39 anos,1141.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,40 a 59 anos,1798.0,Mil pessoas
População,GR,4,Sul,2018,Preta ou parda,60 anos ou mais,831.0,Mil pessoas
População,GR,4,Sul,2019,Total,0 a 3 anos,1627.0,Mil pessoas
População,GR,4,Sul,2019,Total,4 a 5 anos,824.0,Mil pessoas
População,GR,4,Sul,2019,Total,6 a 9 anos,1519.0,Mil pessoas
População,GR,4,Sul,2019,Total,10 a 14 anos,1904.0,Mil pessoas
População,GR,4,Sul,2019,Total,15 a 17 anos,1191.0,Mil pessoas
População,GR,4,Sul,2019,Total,18 a 24 anos,3246.0,Mil pessoas
População,GR,4,Sul,2019,Total,25 a 29 anos,2459.0,Mil pessoas
População,GR,4,Sul,2019,Total,30 a 39 anos,4771.0,Mil pessoas
População,GR,4,Sul,2019,Total,40 a 59 anos,7810.0,Mil pessoas
População,GR,4,Sul,2019,Total,60 anos ou mais,4547.0,Mil pessoas
População,GR,4,Sul,2019,Branca,0 a 3 anos,1215.0,Mil pessoas
População,GR,4,Sul,2019,Branca,4 a 5 anos,605.0,Mil pessoas
População,GR,4,Sul,2019,Branca,6 a 9 anos,1096.0,Mil pessoas
População,GR,4,Sul,2019,Branca,10 a 14 anos,1332.0,Mil pessoas
População,GR,4,Sul,2019,Branca,15 a 17 anos,819.0,Mil pessoas
População,GR,4,Sul,2019,Branca,18 a 24 anos,2255.0,Mil pessoas
População,GR,4,Sul,2019,Branca,25 a 29 anos,1755.0,Mil pessoas
População,GR,4,Sul,2019,Branca,30 a 39 anos,3502.0,Mil pessoas
População,GR,4,Sul,2019,Branca,40 a 59 anos,5853.0,Mil pessoas
População,GR,4,Sul,2019,Branca,60 anos ou mais,3602.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,0 a 3 anos,402.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,4 a 5 anos,215.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,6 a 9 anos,416.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,10 a 14 anos,558.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,15 a 17 anos,365.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,18 a 24 anos,958.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,25 a 29 anos,680.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,30 a 39 anos,1220.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,40 a 59 anos,1897.0,Mil pessoas
População,GR,4,Sul,2019,Preta ou parda,60 anos ou mais,897.0,Mil pessoas
População,GR,4,Sul,2022,Total,0 a 3 anos,1546.0,Mil pessoas
População,GR,4,Sul,2022,Total,4 a 5 anos,847.0,Mil pessoas
População,GR,4,Sul,2022,Total,6 a 9 anos,1676.0,Mil pessoas
População,GR,4,Sul,2022,Total,10 a 14 anos,1930.0,Mil pessoas
População,GR,4,Sul,2022,Total,15 a 17 anos,1179.0,Mil pessoas
População,GR,4,Sul,2022,Total,18 a 24 anos,3002.0,Mil pessoas
População,GR,4,Sul,2022,Total,25 a 29 anos,2477.0,Mil pessoas
População,GR,4,Sul,2022,Total,30 a 39 anos,4941.0,Mil pessoas
População,GR,4,Sul,2022,Total,40 a 59 anos,7900.0,Mil pessoas
População,GR,4,Sul,2022,Total,60 anos ou mais,5035.0,Mil pessoas
População,GR,4,Sul,2022,Branca,0 a 3 anos,1169.0,Mil pessoas
População,GR,4,Sul,2022,Branca,4 a 5 anos,624.0,Mil pessoas
População,GR,4,Sul,2022,Branca,6 a 9 anos,1210.0,Mil pessoas
População,GR,4,Sul,2022,Branca,10 a 14 anos,1346.0,Mil pessoas
População,GR,4,Sul,2022,Branca,15 a 17 anos,806.0,Mil pessoas
População,GR,4,Sul,2022,Branca,18 a 24 anos,2072.0,Mil pessoas
População,GR,4,Sul,2022,Branca,25 a 29 anos,1710.0,Mil pessoas
População,GR,4,Sul,2022,Branca,30 a 39 anos,3593.0,Mil pessoas
População,GR,4,Sul,2022,Branca,40 a 59 anos,5846.0,Mil pessoas
População,GR,4,Sul,2022,Branca,60 anos ou mais,3977.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,0 a 3 anos,369.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,4 a 5 anos,221.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,6 a 9 anos,460.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,10 a 14 anos,574.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,15 a 17 anos,367.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,18 a 24 anos,911.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,25 a 29 anos,749.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,30 a 39 anos,1314.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,40 a 59 anos,2000.0,Mil pessoas
População,GR,4,Sul,2022,Preta ou parda,60 anos ou mais,1013.0,Mil pessoas
População,GR,4,Sul,2023,Total,0 a 3 anos,1567.0,Mil pessoas
População,GR,4,Sul,2023,Total,4 a 5 anos,854.0,Mil pessoas
População,GR,4,Sul,2023,Total,6 a 9 anos,1656.0,Mil pessoas
População,GR,4,Sul,2023,Total,10 a 14 anos,1878.0,Mil pessoas
População,GR,4,Sul,2023,Total,15 a 17 anos,1185.0,Mil pessoas
População,GR,4,Sul,2023,Total,18 a 24 anos,2988.0,Mil pessoas
População,GR,4,Sul,2023,Total,25 a 29 anos,2423.0,Mil pessoas
População,GR,4,Sul,2023,Total,30 a 39 anos,5007.0,Mil pessoas
População,GR,4,Sul,2023,Total,40 a 59 anos,8020.0,Mil pessoas
População,GR,4,Sul,2023,Total,60 anos ou mais,5156.0,Mil pessoas
População,GR,4,Sul,2023,Branca,0 a 3 anos,1159.0,Mil pessoas
População,GR,4,Sul,2023,Branca,4 a 5 anos,613.0,Mil pessoas
População,GR,4,Sul,2023,Branca,6 a 9 anos,1186.0,Mil pessoas
População,GR,4,Sul,2023,Branca,10 a 14 anos,1299.0,Mil pessoas
População,GR,4,Sul,2023,Branca,15 a 17 anos,793.0,Mil pessoas
População,GR,4,Sul,2023,Branca,18 a 24 anos,2029.0,Mil pessoas
População,GR,4,Sul,2023,Branca,25 a 29 anos,1647.0,Mil pessoas
População,GR,4,Sul,2023,Branca,30 a 39 anos,3506.0,Mil pessoas
População,GR,4,Sul,2023,Branca,40 a 59 anos,5882.0,Mil pessoas
População,GR,4,Sul,2023,Branca,60 anos ou mais,4071.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,0 a 3 anos,404.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,4 a 5 anos,239.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,6 a 9 anos,460.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,10 a 14 anos,568.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,15 a 17 anos,387.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,18 a 24 anos,942.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,25 a 29 anos,758.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,30 a 39 anos,1460.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,40 a 59 anos,2079.0,Mil pessoas
População,GR,4,Sul,2023,Preta ou parda,60 anos ou mais,1036.0,Mil pessoas
População,GR,4,Sul,2024,Total,0 a 3 anos,1529.0,Mil pessoas
População,GR,4,Sul,2024,Total,4 a 5 anos,824.0,Mil pessoas
População,GR,4,Sul,2024,Total,6 a 9 anos,1678.0,Mil pessoas
População,GR,4,Sul,2024,Total,10 a 14 anos,1918.0,Mil pessoas
População,GR,4,Sul,2024,Total,15 a 17 anos,1127.0,Mil pessoas
População,GR,4,Sul,2024,Total,18 a 24 anos,2950.0,Mil pessoas
População,GR,4,Sul,2024,Total,25 a 29 anos,2476.0,Mil pessoas
População,GR,4,Sul,2024,Total,30 a 39 anos,4875.0,Mil pessoas
População,GR,4,Sul,2024,Total,40 a 59 anos,8183.0,Mil pessoas
População,GR,4,Sul,2024,Total,60 anos ou mais,5362.0,Mil pessoas
População,GR,4,Sul,2024,Branca,0 a 3 anos,1135.0,Mil pessoas
População,GR,4,Sul,2024,Branca,4 a 5 anos,582.0,Mil pessoas
População,GR,4,Sul,2024,Branca,6 a 9 anos,1155.0,Mil pessoas
População,GR,4,Sul,2024,Branca,10 a 14 anos,1320.0,Mil pessoas
População,GR,4,Sul,2024,Branca,15 a 17 anos,763.0,Mil pessoas
População,GR,4,Sul,2024,Branca,18 a 24 anos,1950.0,Mil pessoas
População,GR,4,Sul,2024,Branca,25 a 29 anos,1675.0,Mil pessoas
População,GR,4,Sul,2024,Branca,30 a 39 anos,3447.0,Mil pessoas
População,GR,4,Sul,2024,Branca,40 a 59 anos,5890.0,Mil pessoas
População,GR,4,Sul,2024,Branca,60 anos ou mais,4203.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,0 a 3 anos,389.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,4 a 5 anos,240.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,6 a 9 anos,514.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,10 a 14 anos,592.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,15 a 17 anos,360.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,18 a 24 anos,986.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,25 a 29 anos,786.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,30 a 39 anos,1391.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,40 a 59 anos,2247.0,Mil pessoas
População,GR,4,Sul,2024,Preta ou parda,60 anos ou mais,1114.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,0 a 3 anos,944.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,4 a 5 anos,472.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,6 a 9 anos,949.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,10 a 14 anos,1202.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,15 a 17 anos,751.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,18 a 24 anos,1869.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,25 a 29 anos,1353.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,30 a 39 anos,2664.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,40 a 59 anos,3691.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Total,60 anos ou mais,1615.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,0 a 3 anos,419.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,4 a 5 anos,169.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,6 a 9 anos,338.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,10 a 14 anos,405.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,15 a 17 anos,243.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,18 a 24 anos,624.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,25 a 29 anos,465.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,30 a 39 anos,904.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,40 a 59 anos,1372.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Branca,60 anos ou mais,699.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,0 a 3 anos,519.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,4 a 5 anos,300.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,6 a 9 anos,605.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,10 a 14 anos,789.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,15 a 17 anos,503.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,18 a 24 anos,1232.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,25 a 29 anos,877.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,30 a 39 anos,1735.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,40 a 59 anos,2287.0,Mil pessoas
População,GR,5,Centro-Oeste,2016,Preta ou parda,60 anos ou mais,900.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,0 a 3 anos,981.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,4 a 5 anos,445.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,6 a 9 anos,928.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,10 a 14 anos,1212.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,15 a 17 anos,737.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,18 a 24 anos,1833.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,25 a 29 anos,1367.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,30 a 39 anos,2665.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,40 a 59 anos,3810.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Total,60 anos ou mais,1746.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,0 a 3 anos,430.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,4 a 5 anos,174.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,6 a 9 anos,313.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,10 a 14 anos,371.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,15 a 17 anos,231.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,18 a 24 anos,580.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,25 a 29 anos,475.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,30 a 39 anos,917.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,40 a 59 anos,1359.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Branca,60 anos ou mais,730.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,0 a 3 anos,547.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,4 a 5 anos,269.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,6 a 9 anos,609.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,10 a 14 anos,831.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,15 a 17 anos,501.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,18 a 24 anos,1230.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,25 a 29 anos,883.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,30 a 39 anos,1727.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,40 a 59 anos,2412.0,Mil pessoas
População,GR,5,Centro-Oeste,2017,Preta ou parda,60 anos ou mais,991.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,0 a 3 anos,940.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,4 a 5 anos,481.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,6 a 9 anos,911.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,10 a 14 anos,1206.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,15 a 17 anos,728.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,18 a 24 anos,1894.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,25 a 29 anos,1303.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,30 a 39 anos,2713.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,40 a 59 anos,3899.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Total,60 anos ou mais,1861.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,0 a 3 anos,396.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,4 a 5 anos,185.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,6 a 9 anos,332.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,10 a 14 anos,382.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,15 a 17 anos,237.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,18 a 24 anos,611.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,25 a 29 anos,442.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,30 a 39 anos,925.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,40 a 59 anos,1431.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Branca,60 anos ou mais,788.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,0 a 3 anos,538.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,4 a 5 anos,293.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,6 a 9 anos,570.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,10 a 14 anos,811.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,15 a 17 anos,484.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,18 a 24 anos,1263.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,25 a 29 anos,842.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,30 a 39 anos,1750.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,40 a 59 anos,2423.0,Mil pessoas
População,GR,5,Centro-Oeste,2018,Preta ou parda,60 anos ou mais,1041.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,0 a 3 anos,910.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,4 a 5 anos,486.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,6 a 9 anos,986.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,10 a 14 anos,1203.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,15 a 17 anos,734.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,18 a 24 anos,1897.0,Mil pessoas
População,GR,5,Centro-Oeste,2019,Total,25 a 29 anos,1307.0,Mil pessoas
