"Tabela 7109 - População residente, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
População,UF,11,Rondônia,2017,Mulheres,25 a 29 anos,77.0,Mil pessoas
População,UF,11,Rondônia,2017,Mulheres,30 a 39 anos,148.0,Mil pessoas
População,UF,11,Rondônia,2017,Mulheres,40 a 59 anos,195.0,Mil pessoas
População,UF,11,Rondônia,2017,Mulheres,60 anos ou mais,77.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,Total,1745.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,0 a 3 anos,126.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,4 a 5 anos,49.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,6 a 9 anos,104.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,10 a 14 anos,134.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,15 a 17 anos,88.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,18 a 24 anos,231.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,25 a 29 anos,154.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,30 a 39 anos,297.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,40 a 59 anos,396.0,Mil pessoas
População,UF,11,Rondônia,2018,Total,60 anos ou mais,165.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,Total,878.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,0 a 3 anos,72.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,4 a 5 anos,27.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,6 a 9 anos,50.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,10 a 14 anos,70.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,15 a 17 anos,40.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,18 a 24 anos,110.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,25 a 29 anos,83.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,30 a 39 anos,147.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,40 a 59 anos,197.0,Mil pessoas
População,UF,11,Rondônia,2018,Homens,60 anos ou mais,82.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,Total,867.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,0 a 3 anos,54.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,4 a 5 anos,22.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,6 a 9 anos,54.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,10 a 14 anos,65.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,15 a 17 anos,48.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,18 a 24 anos,121.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,25 a 29 anos,71.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,30 a 39 anos,150.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,40 a 59 anos,199.0,Mil pessoas
População,UF,11,Rondônia,2018,Mulheres,60 anos ou mais,82.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,Total,1764.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,0 a 3 anos,114.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,4 a 5 anos,65.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,6 a 9 anos,110.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,10 a 14 anos,125.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,15 a 17 anos,82.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,18 a 24 anos,240.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,25 a 29 anos,161.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,30 a 39 anos,275.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,40 a 59 anos,413.0,Mil pessoas
População,UF,11,Rondônia,2019,Total,60 anos ou mais,182.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,Total,885.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,0 a 3 anos,63.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,4 a 5 anos,34.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,6 a 9 anos,56.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,10 a 14 anos,61.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,15 a 17 anos,41.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,18 a 24 anos,113.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,25 a 29 anos,83.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,30 a 39 anos,146.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,40 a 59 anos,195.0,Mil pessoas
População,UF,11,Rondônia,2019,Homens,60 anos ou mais,92.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,Total,879.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,0 a 3 anos,51.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,4 a 5 anos,31.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,6 a 9 anos,53.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,10 a 14 anos,64.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,15 a 17 anos,40.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,18 a 24 anos,127.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,25 a 29 anos,78.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,30 a 39 anos,128.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,40 a 59 anos,218.0,Mil pessoas
População,UF,11,Rondônia,2019,Mulheres,60 anos ou mais,89.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,Total,1820.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,0 a 3 anos,104.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,4 a 5 anos,47.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,6 a 9 anos,111.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,10 a 14 anos,130.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,15 a 17 anos,87.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,18 a 24 anos,220.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,25 a 29 anos,154.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,30 a 39 anos,292.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,40 a 59 anos,457.0,Mil pessoas
População,UF,11,Rondônia,2022,Total,60 anos ou mais,219.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,Total,899.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,0 a 3 anos,50.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,4 a 5 anos,21.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,6 a 9 anos,65.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,10 a 14 anos,66.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,15 a 17 anos,40.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,18 a 24 anos,110.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,25 a 29 anos,79.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,30 a 39 anos,145.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,40 a 59 anos,216.0,Mil pessoas
População,UF,11,Rondônia,2022,Homens,60 anos ou mais,107.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,Total,921.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,0 a 3 anos,54.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,4 a 5 anos,26.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,6 a 9 anos,46.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,10 a 14 anos,64.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,15 a 17 anos,46.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,18 a 24 anos,110.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,25 a 29 anos,75.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,30 a 39 anos,147.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,40 a 59 anos,241.0,Mil pessoas
População,UF,11,Rondônia,2022,Mulheres,60 anos ou mais,112.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,Total,1838.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,0 a 3 anos,102.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,4 a 5 anos,54.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,6 a 9 anos,100.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,10 a 14 anos,131.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,15 a 17 anos,84.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,18 a 24 anos,198.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,25 a 29 anos,151.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,30 a 39 anos,278.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,40 a 59 anos,491.0,Mil pessoas
População,UF,11,Rondônia,2023,Total,60 anos ou mais,250.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,Total,913.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,0 a 3 anos,49.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,4 a 5 anos,28.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,6 a 9 anos,47.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,10 a 14 anos,70.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,15 a 17 anos,42.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,18 a 24 anos,100.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,25 a 29 anos,72.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,30 a 39 anos,141.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,40 a 59 anos,243.0,Mil pessoas
População,UF,11,Rondônia,2023,Homens,60 anos ou mais,121.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,Total,925.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,0 a 3 anos,53.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,4 a 5 anos,26.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,6 a 9 anos,52.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,10 a 14 anos,61.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,15 a 17 anos,42.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,18 a 24 anos,98.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,25 a 29 anos,79.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,30 a 39 anos,137.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,40 a 59 anos,248.0,Mil pessoas
População,UF,11,Rondônia,2023,Mulheres,60 anos ou mais,129.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,Total,1856.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,0 a 3 anos,102.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,4 a 5 anos,53.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,6 a 9 anos,105.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,10 a 14 anos,128.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,15 a 17 anos,82.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,18 a 24 anos,204.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,25 a 29 anos,157.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,30 a 39 anos,282.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,40 a 59 anos,475.0,Mil pessoas
População,UF,11,Rondônia,2024,Total,60 anos ou mais,268.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,Total,932.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,0 a 3 anos,53.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,4 a 5 anos,31.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,6 a 9 anos,56.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,10 a 14 anos,71.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,15 a 17 anos,44.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,18 a 24 anos,100.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,25 a 29 anos,82.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,30 a 39 anos,136.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,40 a 59 anos,233.0,Mil pessoas
População,UF,11,Rondônia,2024,Homens,60 anos ou mais,126.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,Total,923.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,0 a 3 anos,50.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,4 a 5 anos,22.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,6 a 9 anos,49.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,10 a 14 anos,57.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,15 a 17 anos,38.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,18 a 24 anos,103.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,25 a 29 anos,76.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,30 a 39 anos,145.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,40 a 59 anos,242.0,Mil pessoas
População,UF,11,Rondônia,2024,Mulheres,60 anos ou mais,141.0,Mil pessoas
População,UF,12,Acre,2016,Total,Total,827.0,Mil pessoas
População,UF,12,Acre,2016,Total,0 a 3 anos,61.0,Mil pessoas
População,UF,12,Acre,2016,Total,4 a 5 anos,29.0,Mil pessoas
População,UF,12,Acre,2016,Total,6 a 9 anos,68.0,Mil pessoas
População,UF,12,Acre,2016,Total,10 a 14 anos,94.0,Mil pessoas
População,UF,12,Acre,2016,Total,15 a 17 anos,60.0,Mil pessoas
População,UF,12,Acre,2016,Total,18 a 24 anos,105.0,Mil pessoas
População,UF,12,Acre,2016,Total,25 a 29 anos,65.0,Mil pessoas
População,UF,12,Acre,2016,Total,30 a 39 anos,133.0,Mil pessoas
População,UF,12,Acre,2016,Total,40 a 59 anos,149.0,Mil pessoas
População,UF,12,Acre,2016,Total,60 anos ou mais,63.0,Mil pessoas
População,UF,12,Acre,2016,Homens,Total,415.0,Mil pessoas
População,UF,12,Acre,2016,Homens,0 a 3 anos,31.0,Mil pessoas
População,UF,12,Acre,2016,Homens,4 a 5 anos,16.0,Mil pessoas
População,UF,12,Acre,2016,Homens,6 a 9 anos,36.0,Mil pessoas
População,UF,12,Acre,2016,Homens,10 a 14 anos,49.0,Mil pessoas
População,UF,12,Acre,2016,Homens,15 a 17 anos,30.0,Mil pessoas
População,UF,12,Acre,2016,Homens,18 a 24 anos,54.0,Mil pessoas
População,UF,12,Acre,2016,Homens,25 a 29 anos,33.0,Mil pessoas
População,UF,12,Acre,2016,Homens,30 a 39 anos,62.0,Mil pessoas
População,UF,12,Acre,2016,Homens,40 a 59 anos,73.0,Mil pessoas
População,UF,12,Acre,2016,Homens,60 anos ou mais,30.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,Total,411.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,0 a 3 anos,29.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,4 a 5 anos,13.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,6 a 9 anos,32.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,10 a 14 anos,45.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,15 a 17 anos,30.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,18 a 24 anos,51.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,25 a 29 anos,32.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,30 a 39 anos,71.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,40 a 59 anos,75.0,Mil pessoas
População,UF,12,Acre,2016,Mulheres,60 anos ou mais,33.0,Mil pessoas
População,UF,12,Acre,2017,Total,Total,839.0,Mil pessoas
População,UF,12,Acre,2017,Total,0 a 3 anos,59.0,Mil pessoas
População,UF,12,Acre,2017,Total,4 a 5 anos,30.0,Mil pessoas
População,UF,12,Acre,2017,Total,6 a 9 anos,68.0,Mil pessoas
População,UF,12,Acre,2017,Total,10 a 14 anos,87.0,Mil pessoas
População,UF,12,Acre,2017,Total,15 a 17 anos,58.0,Mil pessoas
População,UF,12,Acre,2017,Total,18 a 24 anos,117.0,Mil pessoas
População,UF,12,Acre,2017,Total,25 a 29 anos,69.0,Mil pessoas
População,UF,12,Acre,2017,Total,30 a 39 anos,126.0,Mil pessoas
População,UF,12,Acre,2017,Total,40 a 59 anos,159.0,Mil pessoas
População,UF,12,Acre,2017,Total,60 anos ou mais,66.0,Mil pessoas
População,UF,12,Acre,2017,Homens,Total,420.0,Mil pessoas
População,UF,12,Acre,2017,Homens,0 a 3 anos,31.0,Mil pessoas
População,UF,12,Acre,2017,Homens,4 a 5 anos,15.0,Mil pessoas
População,UF,12,Acre,2017,Homens,6 a 9 anos,35.0,Mil pessoas
População,UF,12,Acre,2017,Homens,10 a 14 anos,45.0,Mil pessoas
População,UF,12,Acre,2017,Homens,15 a 17 anos,30.0,Mil pessoas
População,UF,12,Acre,2017,Homens,18 a 24 anos,58.0,Mil pessoas
População,UF,12,Acre,2017,Homens,25 a 29 anos,36.0,Mil pessoas
População,UF,12,Acre,2017,Homens,30 a 39 anos,59.0,Mil pessoas
População,UF,12,Acre,2017,Homens,40 a 59 anos,79.0,Mil pessoas
População,UF,12,Acre,2017,Homens,60 anos ou mais,31.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,Total,419.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,0 a 3 anos,28.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,4 a 5 anos,15.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,6 a 9 anos,33.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,10 a 14 anos,42.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,15 a 17 anos,27.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,18 a 24 anos,58.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,25 a 29 anos,33.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,30 a 39 anos,68.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,40 a 59 anos,81.0,Mil pessoas
População,UF,12,Acre,2017,Mulheres,60 anos ou mais,34.0,Mil pessoas
População,UF,12,Acre,2018,Total,Total,852.0,Mil pessoas
População,UF,12,Acre,2018,Total,0 a 3 anos,63.0,Mil pessoas
População,UF,12,Acre,2018,Total,4 a 5 anos,33.0,Mil pessoas
População,UF,12,Acre,2018,Total,6 a 9 anos,66.0,Mil pessoas
População,UF,12,Acre,2018,Total,10 a 14 anos,86.0,Mil pessoas
População,UF,12,Acre,2018,Total,15 a 17 anos,52.0,Mil pessoas
População,UF,12,Acre,2018,Total,18 a 24 anos,115.0,Mil pessoas
População,UF,12,Acre,2018,Total,25 a 29 anos,76.0,Mil pessoas
População,UF,12,Acre,2018,Total,30 a 39 anos,129.0,Mil pessoas
População,UF,12,Acre,2018,Total,40 a 59 anos,161.0,Mil pessoas
População,UF,12,Acre,2018,Total,60 anos ou mais,71.0,Mil pessoas
População,UF,12,Acre,2018,Homens,Total,426.0,Mil pessoas
População,UF,12,Acre,2018,Homens,0 a 3 anos,33.0,Mil pessoas
População,UF,12,Acre,2018,Homens,4 a 5 anos,17.0,Mil pessoas
População,UF,12,Acre,2018,Homens,6 a 9 anos,33.0,Mil pessoas
População,UF,12,Acre,2018,Homens,10 a 14 anos,44.0,Mil pessoas
População,UF,12,Acre,2018,Homens,15 a 17 anos,28.0,Mil pessoas
População,UF,12,Acre,2018,Homens,18 a 24 anos,57.0,Mil pessoas
População,UF,12,Acre,2018,Homens,25 a 29 anos,40.0,Mil pessoas
População,UF,12,Acre,2018,Homens,30 a 39 anos,62.0,Mil pessoas
População,UF,12,Acre,2018,Homens,40 a 59 anos,79.0,Mil pessoas
População,UF,12,Acre,2018,Homens,60 anos ou mais,34.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,Total,426.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,0 a 3 anos,30.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,4 a 5 anos,16.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,6 a 9 anos,33.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,10 a 14 anos,42.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,15 a 17 anos,25.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,18 a 24 anos,58.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,25 a 29 anos,36.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,30 a 39 anos,68.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,40 a 59 anos,81.0,Mil pessoas
População,UF,12,Acre,2018,Mulheres,60 anos ou mais,37.0,Mil pessoas
População,UF,12,Acre,2019,Total,Total,864.0,Mil pessoas
População,UF,12,Acre,2019,Total,0 a 3 anos,61.0,Mil pessoas
População,UF,12,Acre,2019,Total,4 a 5 anos,33.0,Mil pessoas
População,UF,12,Acre,2019,Total,6 a 9 anos,63.0,Mil pessoas
População,UF,12,Acre,2019,Total,10 a 14 anos,83.0,Mil pessoas
População,UF,12,Acre,2019,Total,15 a 17 anos,53.0,Mil pessoas
População,UF,12,Acre,2019,Total,18 a 24 anos,117.0,Mil pessoas
População,UF,12,Acre,2019,Total,25 a 29 anos,72.0,Mil pessoas
População,UF,12,Acre,2019,Total,30 a 39 anos,133.0,Mil pessoas
População,UF,12,Acre,2019,Total,40 a 59 anos,171.0,Mil pessoas
População,UF,12,Acre,2019,Total,60 anos ou mais,78.0,Mil pessoas
População,UF,12,Acre,2019,Homens,Total,430.0,Mil pessoas
População,UF,12,Acre,2019,Homens,0 a 3 anos,32.0,Mil pessoas
População,UF,12,Acre,2019,Homens,4 a 5 anos,17.0,Mil pessoas
População,UF,12,Acre,2019,Homens,6 a 9 anos,33.0,Mil pessoas
População,UF,12,Acre,2019,Homens,10 a 14 anos,40.0,Mil pessoas
População,UF,12,Acre,2019,Homens,15 a 17 anos,28.0,Mil pessoas
População,UF,12,Acre,2019,Homens,18 a 24 anos,57.0,Mil pessoas
População,UF,12,Acre,2019,Homens,25 a 29 anos,37.0,Mil pessoas
População,UF,12,Acre,2019,Homens,30 a 39 anos,65.0,Mil pessoas
População,UF,12,Acre,2019,Homens,40 a 59 anos,83.0,Mil pessoas
População,UF,12,Acre,2019,Homens,60 anos ou mais,39.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,Total,434.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,0 a 3 anos,29.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,4 a 5 anos,16.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,6 a 9 anos,30.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,10 a 14 anos,43.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,15 a 17 anos,25.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,18 a 24 anos,60.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,25 a 29 anos,35.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,30 a 39 anos,68.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,40 a 59 anos,88.0,Mil pessoas
População,UF,12,Acre,2019,Mulheres,60 anos ou mais,39.0,Mil pessoas
População,UF,12,Acre,2022,Total,Total,900.0,Mil pessoas
População,UF,12,Acre,2022,Total,0 a 3 anos,58.0,Mil pessoas
População,UF,12,Acre,2022,Total,4 a 5 anos,32.0,Mil pessoas
População,UF,12,Acre,2022,Total,6 a 9 anos,66.0,Mil pessoas
População,UF,12,Acre,2022,Total,10 a 14 anos,76.0,Mil pessoas
População,UF,12,Acre,2022,Total,15 a 17 anos,53.0,Mil pessoas
População,UF,12,Acre,2022,Total,18 a 24 anos,119.0,Mil pessoas
População,UF,12,Acre,2022,Total,25 a 29 anos,77.0,Mil pessoas
População,UF,12,Acre,2022,Total,30 a 39 anos,138.0,Mil pessoas
População,UF,12,Acre,2022,Total,40 a 59 anos,195.0,Mil pessoas
População,UF,12,Acre,2022,Total,60 anos ou mais,87.0,Mil pessoas
População,UF,12,Acre,2022,Homens,Total,449.0,Mil pessoas
População,UF,12,Acre,2022,Homens,0 a 3 anos,32.0,Mil pessoas
População,UF,12,Acre,2022,Homens,4 a 5 anos,17.0,Mil pessoas
População,UF,12,Acre,2022,Homens,6 a 9 anos,35.0,Mil pessoas
População,UF,12,Acre,2022,Homens,10 a 14 anos,39.0,Mil pessoas
População,UF,12,Acre,2022,Homens,15 a 17 anos,27.0,Mil pessoas
População,UF,12,Acre,2022,Homens,18 a 24 anos,62.0,Mil pessoas
População,UF,12,Acre,2022,Homens,25 a 29 anos,38.0,Mil pessoas
População,UF,12,Acre,2022,Homens,30 a 39 anos,67.0,Mil pessoas
População,UF,12,Acre,2022,Homens,40 a 59 anos,94.0,Mil pessoas
População,UF,12,Acre,2022,Homens,60 anos ou mais,39.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,Total,451.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,0 a 3 anos,26.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,4 a 5 anos,16.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,6 a 9 anos,31.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,10 a 14 anos,37.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,15 a 17 anos,26.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,18 a 24 anos,58.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,25 a 29 anos,39.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,30 a 39 anos,70.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,40 a 59 anos,102.0,Mil pessoas
População,UF,12,Acre,2022,Mulheres,60 anos ou mais,47.0,Mil pessoas
População,UF,12,Acre,2023,Total,Total,912.0,Mil pessoas
População,UF,12,Acre,2023,Total,0 a 3 anos,59.0,Mil pessoas
População,UF,12,Acre,2023,Total,4 a 5 anos,32.0,Mil pessoas
População,UF,12,Acre,2023,Total,6 a 9 anos,62.0,Mil pessoas
População,UF,12,Acre,2023,Total,10 a 14 anos,83.0,Mil pessoas
População,UF,12,Acre,2023,Total,15 a 17 anos,56.0,Mil pessoas
População,UF,12,Acre,2023,Total,18 a 24 anos,119.0,Mil pessoas
População,UF,12,Acre,2023,Total,25 a 29 anos,71.0,Mil pessoas
População,UF,12,Acre,2023,Total,30 a 39 anos,143.0,Mil pessoas
População,UF,12,Acre,2023,Total,40 a 59 anos,193.0,Mil pessoas
População,UF,12,Acre,2023,Total,60 anos ou mais,94.0,Mil pessoas
População,UF,12,Acre,2023,Homens,Total,452.0,Mil pessoas
População,UF,12,Acre,2023,Homens,0 a 3 anos,30.0,Mil pessoas
População,UF,12,Acre,2023,Homens,4 a 5 anos,16.0,Mil pessoas
População,UF,12,Acre,2023,Homens,6 a 9 anos,33.0,Mil pessoas
