"Tabela 7135 - Pessoas de 25 anos ou mais de idade, por cor ou raça e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,13,Amazonas,2023,Preta ou parda,Ensino médio completo ou equivalente,680.0,Mil pessoas
UF,13,Amazonas,2023,Preta ou parda,Ensino superior incompleto ou equivalente,86.0,Mil pessoas
UF,13,Amazonas,2023,Preta ou parda,Superior completo,287.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Sem instrução,15.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Ensino fundamental incompleto ou equivalente,61.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Ensino fundamental completo ou equivalente,19.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Ensino médio incompleto ou equivalente,11.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Ensino médio completo ou equivalente,156.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Ensino superior incompleto ou equivalente,17.0,Mil pessoas
UF,13,Amazonas,2024,Branca,Superior completo,116.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Sem instrução,113.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,446.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Ensino fundamental completo ou equivalente,119.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Ensino médio incompleto ou equivalente,77.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Ensino médio completo ou equivalente,752.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Ensino superior incompleto ou equivalente,76.0,Mil pessoas
UF,13,Amazonas,2024,Preta ou parda,Superior completo,310.0,Mil pessoas
UF,14,Roraima,2016,Branca,Sem instrução,3.0,Mil pessoas
UF,14,Roraima,2016,Branca,Ensino fundamental incompleto ou equivalente,10.0,Mil pessoas
UF,14,Roraima,2016,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2016,Branca,Ensino médio incompleto ou equivalente,2.0,Mil pessoas
UF,14,Roraima,2016,Branca,Ensino médio completo ou equivalente,15.0,Mil pessoas
UF,14,Roraima,2016,Branca,Ensino superior incompleto ou equivalente,4.0,Mil pessoas
UF,14,Roraima,2016,Branca,Superior completo,16.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Sem instrução,17.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,48.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Ensino fundamental completo ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Ensino médio incompleto ou equivalente,8.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Ensino médio completo ou equivalente,55.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Ensino superior incompleto ou equivalente,8.0,Mil pessoas
UF,14,Roraima,2016,Preta ou parda,Superior completo,27.0,Mil pessoas
UF,14,Roraima,2017,Branca,Sem instrução,3.0,Mil pessoas
UF,14,Roraima,2017,Branca,Ensino fundamental incompleto ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2017,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2017,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2017,Branca,Ensino médio completo ou equivalente,18.0,Mil pessoas
UF,14,Roraima,2017,Branca,Ensino superior incompleto ou equivalente,4.0,Mil pessoas
UF,14,Roraima,2017,Branca,Superior completo,16.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Sem instrução,15.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,46.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Ensino fundamental completo ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Ensino médio incompleto ou equivalente,12.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Ensino médio completo ou equivalente,61.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Ensino superior incompleto ou equivalente,10.0,Mil pessoas
UF,14,Roraima,2017,Preta ou parda,Superior completo,28.0,Mil pessoas
UF,14,Roraima,2018,Branca,Sem instrução,2.0,Mil pessoas
UF,14,Roraima,2018,Branca,Ensino fundamental incompleto ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2018,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2018,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2018,Branca,Ensino médio completo ou equivalente,16.0,Mil pessoas
UF,14,Roraima,2018,Branca,Ensino superior incompleto ou equivalente,5.0,Mil pessoas
UF,14,Roraima,2018,Branca,Superior completo,17.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Sem instrução,15.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,52.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Ensino fundamental completo ou equivalente,12.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Ensino médio incompleto ou equivalente,10.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Ensino médio completo ou equivalente,61.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Ensino superior incompleto ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2018,Preta ou parda,Superior completo,35.0,Mil pessoas
UF,14,Roraima,2019,Branca,Sem instrução,3.0,Mil pessoas
UF,14,Roraima,2019,Branca,Ensino fundamental incompleto ou equivalente,9.0,Mil pessoas
UF,14,Roraima,2019,Branca,Ensino fundamental completo ou equivalente,2.0,Mil pessoas
UF,14,Roraima,2019,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2019,Branca,Ensino médio completo ou equivalente,17.0,Mil pessoas
UF,14,Roraima,2019,Branca,Ensino superior incompleto ou equivalente,4.0,Mil pessoas
UF,14,Roraima,2019,Branca,Superior completo,21.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Sem instrução,14.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,47.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Ensino fundamental completo ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Ensino médio incompleto ou equivalente,12.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Ensino médio completo ou equivalente,71.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Ensino superior incompleto ou equivalente,13.0,Mil pessoas
UF,14,Roraima,2019,Preta ou parda,Superior completo,34.0,Mil pessoas
UF,14,Roraima,2022,Branca,Sem instrução,3.0,Mil pessoas
UF,14,Roraima,2022,Branca,Ensino fundamental incompleto ou equivalente,9.0,Mil pessoas
UF,14,Roraima,2022,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2022,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2022,Branca,Ensino médio completo ou equivalente,20.0,Mil pessoas
UF,14,Roraima,2022,Branca,Ensino superior incompleto ou equivalente,4.0,Mil pessoas
UF,14,Roraima,2022,Branca,Superior completo,18.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Sem instrução,15.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,51.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Ensino fundamental completo ou equivalente,17.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Ensino médio incompleto ou equivalente,13.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Ensino médio completo ou equivalente,98.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Ensino superior incompleto ou equivalente,13.0,Mil pessoas
UF,14,Roraima,2022,Preta ou parda,Superior completo,43.0,Mil pessoas
UF,14,Roraima,2023,Branca,Sem instrução,4.0,Mil pessoas
UF,14,Roraima,2023,Branca,Ensino fundamental incompleto ou equivalente,11.0,Mil pessoas
UF,14,Roraima,2023,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2023,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,14,Roraima,2023,Branca,Ensino médio completo ou equivalente,25.0,Mil pessoas
UF,14,Roraima,2023,Branca,Ensino superior incompleto ou equivalente,4.0,Mil pessoas
UF,14,Roraima,2023,Branca,Superior completo,23.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Sem instrução,14.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,49.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Ensino fundamental completo ou equivalente,17.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Ensino médio incompleto ou equivalente,17.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Ensino médio completo ou equivalente,92.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Ensino superior incompleto ou equivalente,12.0,Mil pessoas
UF,14,Roraima,2023,Preta ou parda,Superior completo,41.0,Mil pessoas
UF,14,Roraima,2024,Branca,Sem instrução,4.0,Mil pessoas
UF,14,Roraima,2024,Branca,Ensino fundamental incompleto ou equivalente,10.0,Mil pessoas
UF,14,Roraima,2024,Branca,Ensino fundamental completo ou equivalente,5.0,Mil pessoas
UF,14,Roraima,2024,Branca,Ensino médio incompleto ou equivalente,4.0,Mil pessoas
UF,14,Roraima,2024,Branca,Ensino médio completo ou equivalente,25.0,Mil pessoas
UF,14,Roraima,2024,Branca,Ensino superior incompleto ou equivalente,6.0,Mil pessoas
UF,14,Roraima,2024,Branca,Superior completo,21.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Sem instrução,12.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,52.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Ensino fundamental completo ou equivalente,14.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Ensino médio incompleto ou equivalente,16.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Ensino médio completo ou equivalente,90.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Ensino superior incompleto ou equivalente,17.0,Mil pessoas
UF,14,Roraima,2024,Preta ou parda,Superior completo,46.0,Mil pessoas
UF,15,Pará,2016,Branca,Sem instrução,44.0,Mil pessoas
UF,15,Pará,2016,Branca,Ensino fundamental incompleto ou equivalente,247.0,Mil pessoas
UF,15,Pará,2016,Branca,Ensino fundamental completo ou equivalente,55.0,Mil pessoas
UF,15,Pará,2016,Branca,Ensino médio incompleto ou equivalente,46.0,Mil pessoas
UF,15,Pará,2016,Branca,Ensino médio completo ou equivalente,194.0,Mil pessoas
UF,15,Pará,2016,Branca,Ensino superior incompleto ou equivalente,28.0,Mil pessoas
UF,15,Pará,2016,Branca,Superior completo,109.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Sem instrução,326.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,1528.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Ensino fundamental completo ou equivalente,285.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Ensino médio incompleto ou equivalente,217.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Ensino médio completo ou equivalente,921.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Ensino superior incompleto ou equivalente,88.0,Mil pessoas
UF,15,Pará,2016,Preta ou parda,Superior completo,278.0,Mil pessoas
UF,15,Pará,2017,Branca,Sem instrução,45.0,Mil pessoas
UF,15,Pará,2017,Branca,Ensino fundamental incompleto ou equivalente,248.0,Mil pessoas
UF,15,Pará,2017,Branca,Ensino fundamental completo ou equivalente,53.0,Mil pessoas
UF,15,Pará,2017,Branca,Ensino médio incompleto ou equivalente,59.0,Mil pessoas
UF,15,Pará,2017,Branca,Ensino médio completo ou equivalente,210.0,Mil pessoas
UF,15,Pará,2017,Branca,Ensino superior incompleto ou equivalente,24.0,Mil pessoas
UF,15,Pará,2017,Branca,Superior completo,115.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Sem instrução,305.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,1508.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Ensino fundamental completo ou equivalente,294.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Ensino médio incompleto ou equivalente,233.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Ensino médio completo ou equivalente,953.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Ensino superior incompleto ou equivalente,114.0,Mil pessoas
UF,15,Pará,2017,Preta ou parda,Superior completo,289.0,Mil pessoas
UF,15,Pará,2018,Branca,Sem instrução,40.0,Mil pessoas
UF,15,Pará,2018,Branca,Ensino fundamental incompleto ou equivalente,231.0,Mil pessoas
UF,15,Pará,2018,Branca,Ensino fundamental completo ou equivalente,62.0,Mil pessoas
UF,15,Pará,2018,Branca,Ensino médio incompleto ou equivalente,38.0,Mil pessoas
UF,15,Pará,2018,Branca,Ensino médio completo ou equivalente,203.0,Mil pessoas
UF,15,Pará,2018,Branca,Ensino superior incompleto ou equivalente,33.0,Mil pessoas
UF,15,Pará,2018,Branca,Superior completo,148.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Sem instrução,297.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,1523.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Ensino fundamental completo ou equivalente,289.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Ensino médio incompleto ou equivalente,241.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Ensino médio completo ou equivalente,1005.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Ensino superior incompleto ou equivalente,119.0,Mil pessoas
UF,15,Pará,2018,Preta ou parda,Superior completo,341.0,Mil pessoas
UF,15,Pará,2019,Branca,Sem instrução,34.0,Mil pessoas
UF,15,Pará,2019,Branca,Ensino fundamental incompleto ou equivalente,248.0,Mil pessoas
UF,15,Pará,2019,Branca,Ensino fundamental completo ou equivalente,53.0,Mil pessoas
UF,15,Pará,2019,Branca,Ensino médio incompleto ou equivalente,38.0,Mil pessoas
UF,15,Pará,2019,Branca,Ensino médio completo ou equivalente,233.0,Mil pessoas
UF,15,Pará,2019,Branca,Ensino superior incompleto ou equivalente,31.0,Mil pessoas
UF,15,Pará,2019,Branca,Superior completo,165.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Sem instrução,269.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,1506.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Ensino fundamental completo ou equivalente,294.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Ensino médio incompleto ou equivalente,238.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Ensino médio completo ou equivalente,1060.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Ensino superior incompleto ou equivalente,115.0,Mil pessoas
UF,15,Pará,2019,Preta ou parda,Superior completo,348.0,Mil pessoas
UF,15,Pará,2022,Branca,Sem instrução,51.0,Mil pessoas
UF,15,Pará,2022,Branca,Ensino fundamental incompleto ou equivalente,266.0,Mil pessoas
UF,15,Pará,2022,Branca,Ensino fundamental completo ou equivalente,62.0,Mil pessoas
UF,15,Pará,2022,Branca,Ensino médio incompleto ou equivalente,49.0,Mil pessoas
UF,15,Pará,2022,Branca,Ensino médio completo ou equivalente,267.0,Mil pessoas
UF,15,Pará,2022,Branca,Ensino superior incompleto ou equivalente,42.0,Mil pessoas
UF,15,Pará,2022,Branca,Superior completo,178.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Sem instrução,314.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,1468.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Ensino fundamental completo ou equivalente,284.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Ensino médio incompleto ou equivalente,271.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Ensino médio completo ou equivalente,1119.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Ensino superior incompleto ou equivalente,123.0,Mil pessoas
UF,15,Pará,2022,Preta ou parda,Superior completo,463.0,Mil pessoas
UF,15,Pará,2023,Branca,Sem instrução,41.0,Mil pessoas
UF,15,Pará,2023,Branca,Ensino fundamental incompleto ou equivalente,264.0,Mil pessoas
UF,15,Pará,2023,Branca,Ensino fundamental completo ou equivalente,63.0,Mil pessoas
UF,15,Pará,2023,Branca,Ensino médio incompleto ou equivalente,48.0,Mil pessoas
UF,15,Pará,2023,Branca,Ensino médio completo ou equivalente,275.0,Mil pessoas
UF,15,Pará,2023,Branca,Ensino superior incompleto ou equivalente,37.0,Mil pessoas
UF,15,Pará,2023,Branca,Superior completo,200.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Sem instrução,286.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,1436.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Ensino fundamental completo ou equivalente,308.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Ensino médio incompleto ou equivalente,256.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Ensino médio completo ou equivalente,1249.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Ensino superior incompleto ou equivalente,141.0,Mil pessoas
UF,15,Pará,2023,Preta ou parda,Superior completo,492.0,Mil pessoas
UF,15,Pará,2024,Branca,Sem instrução,51.0,Mil pessoas
UF,15,Pará,2024,Branca,Ensino fundamental incompleto ou equivalente,246.0,Mil pessoas
UF,15,Pará,2024,Branca,Ensino fundamental completo ou equivalente,65.0,Mil pessoas
UF,15,Pará,2024,Branca,Ensino médio incompleto ou equivalente,55.0,Mil pessoas
UF,15,Pará,2024,Branca,Ensino médio completo ou equivalente,304.0,Mil pessoas
UF,15,Pará,2024,Branca,Ensino superior incompleto ou equivalente,50.0,Mil pessoas
UF,15,Pará,2024,Branca,Superior completo,228.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Sem instrução,269.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,1362.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Ensino fundamental completo ou equivalente,331.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Ensino médio incompleto ou equivalente,267.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Ensino médio completo ou equivalente,1280.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Ensino superior incompleto ou equivalente,189.0,Mil pessoas
UF,15,Pará,2024,Preta ou parda,Superior completo,525.0,Mil pessoas
UF,16,Amapá,2016,Branca,Sem instrução,3.0,Mil pessoas
UF,16,Amapá,2016,Branca,Ensino fundamental incompleto ou equivalente,16.0,Mil pessoas
UF,16,Amapá,2016,Branca,Ensino fundamental completo ou equivalente,4.0,Mil pessoas
UF,16,Amapá,2016,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2016,Branca,Ensino médio completo ou equivalente,25.0,Mil pessoas
UF,16,Amapá,2016,Branca,Ensino superior incompleto ou equivalente,6.0,Mil pessoas
UF,16,Amapá,2016,Branca,Superior completo,19.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Sem instrução,22.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,90.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Ensino fundamental completo ou equivalente,22.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Ensino médio incompleto ou equivalente,16.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Ensino médio completo ou equivalente,101.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Ensino superior incompleto ou equivalente,12.0,Mil pessoas
UF,16,Amapá,2016,Preta ou parda,Superior completo,47.0,Mil pessoas
UF,16,Amapá,2017,Branca,Sem instrução,5.0,Mil pessoas
UF,16,Amapá,2017,Branca,Ensino fundamental incompleto ou equivalente,14.0,Mil pessoas
UF,16,Amapá,2017,Branca,Ensino fundamental completo ou equivalente,5.0,Mil pessoas
UF,16,Amapá,2017,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2017,Branca,Ensino médio completo ou equivalente,20.0,Mil pessoas
UF,16,Amapá,2017,Branca,Ensino superior incompleto ou equivalente,5.0,Mil pessoas
UF,16,Amapá,2017,Branca,Superior completo,17.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Sem instrução,19.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,93.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Ensino fundamental completo ou equivalente,25.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Ensino médio incompleto ou equivalente,22.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Ensino médio completo ou equivalente,100.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Ensino superior incompleto ou equivalente,21.0,Mil pessoas
UF,16,Amapá,2017,Preta ou parda,Superior completo,53.0,Mil pessoas
UF,16,Amapá,2018,Branca,Sem instrução,3.0,Mil pessoas
UF,16,Amapá,2018,Branca,Ensino fundamental incompleto ou equivalente,17.0,Mil pessoas
UF,16,Amapá,2018,Branca,Ensino fundamental completo ou equivalente,5.0,Mil pessoas
UF,16,Amapá,2018,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2018,Branca,Ensino médio completo ou equivalente,19.0,Mil pessoas
UF,16,Amapá,2018,Branca,Ensino superior incompleto ou equivalente,4.0,Mil pessoas
UF,16,Amapá,2018,Branca,Superior completo,20.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Sem instrução,29.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,98.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Ensino fundamental completo ou equivalente,21.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Ensino médio incompleto ou equivalente,18.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Ensino médio completo ou equivalente,112.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Ensino superior incompleto ou equivalente,14.0,Mil pessoas
UF,16,Amapá,2018,Preta ou parda,Superior completo,54.0,Mil pessoas
UF,16,Amapá,2019,Branca,Sem instrução,6.0,Mil pessoas
UF,16,Amapá,2019,Branca,Ensino fundamental incompleto ou equivalente,13.0,Mil pessoas
UF,16,Amapá,2019,Branca,Ensino fundamental completo ou equivalente,4.0,Mil pessoas
UF,16,Amapá,2019,Branca,Ensino médio incompleto ou equivalente,4.0,Mil pessoas
UF,16,Amapá,2019,Branca,Ensino médio completo ou equivalente,25.0,Mil pessoas
UF,16,Amapá,2019,Branca,Ensino superior incompleto ou equivalente,6.0,Mil pessoas
UF,16,Amapá,2019,Branca,Superior completo,19.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Sem instrução,28.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,93.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Ensino fundamental completo ou equivalente,25.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Ensino médio incompleto ou equivalente,22.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Ensino médio completo ou equivalente,120.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Ensino superior incompleto ou equivalente,17.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,Superior completo,56.0,Mil pessoas
UF,16,Amapá,2022,Branca,Sem instrução,4.0,Mil pessoas
UF,16,Amapá,2022,Branca,Ensino fundamental incompleto ou equivalente,14.0,Mil pessoas
UF,16,Amapá,2022,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2022,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2022,Branca,Ensino médio completo ou equivalente,24.0,Mil pessoas
UF,16,Amapá,2022,Branca,Ensino superior incompleto ou equivalente,8.0,Mil pessoas
UF,16,Amapá,2022,Branca,Superior completo,30.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Sem instrução,31.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,88.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Ensino fundamental completo ou equivalente,26.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Ensino médio incompleto ou equivalente,20.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Ensino médio completo ou equivalente,135.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Ensino superior incompleto ou equivalente,19.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Superior completo,73.0,Mil pessoas
UF,16,Amapá,2023,Branca,Sem instrução,5.0,Mil pessoas
UF,16,Amapá,2023,Branca,Ensino fundamental incompleto ou equivalente,10.0,Mil pessoas
UF,16,Amapá,2023,Branca,Ensino fundamental completo ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2023,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2023,Branca,Ensino médio completo ou equivalente,25.0,Mil pessoas
UF,16,Amapá,2023,Branca,Ensino superior incompleto ou equivalente,5.0,Mil pessoas
UF,16,Amapá,2023,Branca,Superior completo,28.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Sem instrução,37.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,86.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Ensino fundamental completo ou equivalente,22.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Ensino médio incompleto ou equivalente,21.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Ensino médio completo ou equivalente,151.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Ensino superior incompleto ou equivalente,18.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Superior completo,90.0,Mil pessoas
UF,16,Amapá,2024,Branca,Sem instrução,4.0,Mil pessoas
UF,16,Amapá,2024,Branca,Ensino fundamental incompleto ou equivalente,15.0,Mil pessoas
UF,16,Amapá,2024,Branca,Ensino fundamental completo ou equivalente,5.0,Mil pessoas
UF,16,Amapá,2024,Branca,Ensino médio incompleto ou equivalente,3.0,Mil pessoas
UF,16,Amapá,2024,Branca,Ensino médio completo ou equivalente,30.0,Mil pessoas
UF,16,Amapá,2024,Branca,Ensino superior incompleto ou equivalente,5.0,Mil pessoas
UF,16,Amapá,2024,Branca,Superior completo,31.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Sem instrução,37.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,90.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Ensino fundamental completo ou equivalente,27.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Ensino médio incompleto ou equivalente,19.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Ensino médio completo ou equivalente,145.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Ensino superior incompleto ou equivalente,20.0,Mil pessoas
